bn:00001530n	[女人, 女性, 妇女, 女, 女子, 人類女性, 女方, 妇, 婦人, 婦女, 👩, 成年女性]	727
bn:00083340v	[开始, 着手, 动手, 開始]	724
bn:00116382r	[今天, 现在]	711
bn:00085459v	[使不得不, 强制, 强迫, 胁迫, 要求, 责成, 迫使]	707
bn:00090098v	[杀, 杀死, 戕杀, 打死, 殺, 殺死, 杀害, 杀人, 杀生, 殺人, 殺生, 宰, 弄死, 戕殺, 搞死, 整死]	702
bn:00117138r	[仍然]	698
bn:00048655n	[法律, 法律系统, 法律理论, 律, 律法, 法, 法例, 王法, 法律战, 立法]	696
bn:00094089v	[]	694
bn:00107267a	[新, 新+的, 新式, 新式+的, 最近, 最近+的]	692
bn:00062759n	[计划, 計劃, 设计, 計畫]	672
bn:00082536v	[允许, 让, 容许, 许可]	662
bn:00055644n	[钱, 货币, 金钱, 貨幣, 金錢, money, 付费, 流幣, 货币发行, 錢, 钱财, 💰]	660
bn:00082839v	[抨击, 攻击, 责骂]	654
bn:00048242n	[问题, 困难, 問題, 困難, 难题, 難題, 麻烦, 麻煩]	642
bn:00041061n	[善良]	635
bn:00034004n	[成员, 会员, 队员, 资深会员]	635
bn:00041942n	[组]	632
bn:00005704n	[武器, 兵器, 武装, 军火, 反設防武器, 戎具, 武器彈藥, 武器系统]	632
bn:00098342a	[大, 大+的, 巨大, 巨大+的]	631
bn:00000005n	[一, 1, 壹, 数目1, no._1, 01, 1_e0, 1⃣️, ①, ⓵, ❶, ➀, ➊, 〡, ㊀, 一个, 乘法单位, 乘法单位元, 壱, 實數單位, １, n元组, 元组, 六倍, 六倍的]	620
bn:00018345n	[未成年人, 孩子, 儿童, 兒童, 孩, 孩儿, 孩兒, 小儿, 小兒, 小孩, 小孩子, 兒少, 再見，未成年, 未成年, 未成人, 未成年兒童, 未成年少女, 未成年少男, 未成年者, 少年, 鲰]	619
bn:00029424n	[地球, 世界, 大地, ⊕, ♁, 太陽3, 太陽系第三行星, 第三行星, 蓝色星球, 🌍, 🌎, 🌏, 🗺]	609
bn:00079080n	[统一资源定位符, 統一資源定位符, 统一资源定位器, 統一資源定位器, url, url链接, 一致資源定址器, 唯一资源定位器, 相对地址, 相對地址, 絕對地址, 網址, 绝对地址, 网页地址, url地址, 地址, 绝对路径, 统一資源定位器, uniform_resource_locator, 網頁位址]	601
bn:00047688n	[争议中的事, 待解决的事, 问题]	596
bn:00085714v	[保持, 继续, 延续, 持续, 进行下去, 維持, 维持]	592
bn:00064234n	[总统, 主席, 總統, 大統領]	586
bn:00116290r	[最多, 最]	571
bn:00002362n	[伊拉克, 伊拉克共和国, 伊拉克共和國, irak, 铝伊拉克]	556
bn:00091028v	[需要, 必要, 必须, 要, 需]	553
bn:00022173n	[大洲, 大陆, 大陸, 洲, 七大洲, 五大洲, continental_landform]	547
bn:00069062n	[]	545
bn:00089105v	[想, 想象, 认为]	538
bn:00008985n	[书库, 堆, 批, 一笔可观的, 大量, 好对付, 帕塞尔, 很多, 很多的, 很好的协议, 摆, 相当小的, 穆克勒]	538
bn:00088643v	[提供, 供应, 供给, 装备]	529
bn:00105294a	[国际, 国际+的]	527
bn:00012592n	[人类]	526
bn:00116381r	[现在]	526
bn:00097165a	[不同, 不同+的, 别, 别+的, 另, 另一, 另一+的]	521
bn:00022026n	[警察, 警方, 警隊, 公安, 警, 警察機構, 警队, 警察機關, 警務機關, 警政機關, 警察部門, 安全部队, 武警, 警察部门, 警察部队]	521
bn:00086600v	[去]	516
bn:00047985n	[日本, 日本国, 日本國, 东洋, 東洋, japan, jpn, ジャパン, 霓虹国, 🗾]	511
bn:00065553n	[数量]	507
bn:00087128v	[工作, 做, 做工]	506
bn:00095572v	[投票, 投票决定, 表决]	503
bn:00014138n	[工作, 职业, 職業, 岗位, 职务, 行业, 商业, 商業, 崗位, 職務, 职, 空缺]	501
bn:00001961n	[政府机构, 辦公室, 办公室, 政府機構, 商辦, 商辦大樓, 寫字樓, 辦公樓, 廳, 政府机关, 权威的, 联邦机构]	500
bn:00029678n	[经济, 經濟, 经济体系, 經濟活動, 經濟體, 經世濟民, 国民经济, 經濟體系, 农村经济, 经济体制]	499
bn:00010203n	[印度, 㐖毒, 印, 印度共和国, 印度共和國, 天竺, india, भारत_गणराज्य, 婆羅多, 巴拉特]	495
bn:00106953a	[大多数]	488
bn:00083293v	[到达, 到達, 去, 成为]	486
bn:00114234r	[专门, 仅]	483
bn:00054416n	[产品, 商品, 制品, 產品, 製品, 物品, 货物]	479
bn:00073699n	[团队, 队, 球队, 隊, 팀]	478
bn:00000086n	[太阳日, 日, 24小时, 天, 平均太阳日, 一昼夜, 恒星日, 日历日, 民用日, 太陽日, day, 地球日, 日间, 24小时期间, 24小时的时间间隔]	475
bn:00114248r	[而不是]	473
bn:00084733v	[想, 思索, 思考, 反想, 沉思]	472
bn:00089666v	[增加, 增大, 增长, 加大, 增長]	469
bn:00114171r	[]	463
bn:00084079v	[减少, 削减, 缩短, 降低]	456
bn:00114245r	[已經, 已经, 已, 早已, 都]	451
bn:00116861r	[现在]	447
bn:00086370v	[决定, 判定, 決定]	447
bn:00063351n	[政治, 政, 政壇, 政界, 政治关系, 政治问题]	447
bn:00028872n	[药物, 毒品, 麻药, 麻醉药, 藥, drug, 毒性药品, 给药方式, 藥丸, 藥物, 西药]	447
bn:00063349n	[政治運動, 政治运动, 政治活動, 运动, 運動, 社会政治运动]	446
bn:00014098n	[乔治·沃克·布什, 乔治·w·布什, 乔治·布什, george_w._bush, george_walker_bush, 乔治·沃克·布希, 乔治·获嘉·布殊, 喬治·w·布希, 喬治·沃克·布什, 喬治·沃克·布希, 喬治·沃克·布殊, 喬治·獲嘉·布殊, 喬治·華克·布希, 喬治華克布希, 小布什, 小布希, 小布希總統, 小布殊, dubya, dubyuh, 美国总统乔治·w·布什]	446
bn:00082475v	[同意, 一致, 相符]	444
bn:00115639r	[]	444
bn:00102920a	[]	443
bn:00014710n	[月, 月份, 历月]	443
bn:00080439n	[战争, 戰爭, 战事, 兵荒馬亂, 史前战争, 征戰, 战, 战乱, 打仗, 武力解决, 用兵, 用兵打仗, 行軍打仗, 軍事衝突, 军事冲突, 武装冲突]	440
bn:00085016v	[主张, 声称, 要求]	439
bn:00094836v	[课以税]	438
bn:00089660v	[包括, 包含]	437
bn:00024943n	[朝鲜, 北朝鲜, 朝鮮, 北韩, 朝鲜民主主义人民共和国, 北朝鮮, 北韓, dprk, 平壤政权, 平壤方面, 朝鮮民主主義人民共和國, 朝鲜人民民主主义共和国, 金氏朝鲜, 조선민주주의인민공화국, d.p.r.k., 朝鲜人民民主共和国]	436
bn:00018346n	[孩子, 儿子或女儿, 后代, 小孩, 小孩儿, 小孩子, 儿童, 青春期前的]	434
bn:00111411a	[]	430
bn:00085711v	[奋斗, 战, 战斗, 斗争, 上阵杀敌, 争吵, 爭吵, 相争, 相爭]	427
bn:00043484n	[星期, 一个星期, 一周, 一星期, 七天, 周, 礼拜, 禮拜, 一週, 週, hebdomad]	425
bn:00041113n	[共和黨, 共和党, 大老党, 美国共和党, 美國共和黨, grand_old_party, republican_party, united_states_republican_party, 大老黨, 維珍尼亞共和黨, gop]	422
bn:00104162a	[高, 高+的]	421
bn:00088912v	[离开, 移动, 行动, 行进, 运行, 动, 動, 去]	420
bn:00046143n	[重要性, 意义, 重要]	419
bn:00016403n	[诉讼, 官司, 案件, 起诉, 訴訟, 控告, 案, 讼案, 诉讼案, 诉讼案件, 民事诉讼, 禁制令, 司法案件, 法律判例, 法律訴訟, 法律诉讼, 緊急處分, 诉讼律师, 官非, 打官司, 控訴, 法律行動, 興訟, 訟訐, 起訴, 原因, 因果, 审前, 当事人, 民事法庭, 法律纠纷, 病因, 系统原因]	418
bn:00057563n	[报纸, 報紙, 报, 报章, 新聞用紙, 新闻用纸, 白報紙, 白报纸, 報刊, 報業, 報社, 報章, 📰, 晚报]	415
bn:00114418r	[至少]	410
bn:00083193v	[价值, 价格为, 值, 花费]	410
bn:00087612v	[威胁, 危及, 危害, 恐吓, 使受危困, 使陷危地, 使受危险, 使受危險, 威脅, 恐嚇]	410
bn:00084331v	[买, 购买, 获得, 買, 購買]	409
bn:00084198v	[建設, 建设, 建造, 建立]	409
bn:00114250r	[总是]	408
bn:00099475a	[一定, 一定+的, 不容争辩, 不容争辩+的, 不容怀疑, 无疑, 无疑+的, 确切, 确切+的, 确定, 确定+的, 肯定, 肯定+的]	407
bn:00001803n	[阿富汗, 阿富汗伊斯蘭國, 愛烏罕, 爱乌罕, 阿富汗伊斯兰国, 阿富汗伊斯兰共和国, 阿富汗伊斯蘭共和國, 阿富汗尼斯坦, 阿富汗尼斯坦伊斯兰共和国, 阿富汗斯坦]	406
bn:00086797v	[不同, 相异]	404
bn:00095812v	[工作, 劳动]	401
bn:00092424v	[看, 读, 阅读]	399
bn:00114427r	[]	397
bn:00114281r	[然后]	395
bn:00035907n	[类, 形式, 样]	394
bn:00114039r	[]	394
bn:00090448v	[看, 望, 注视, 瞧]	391
bn:00034394n	[数, 数字, 数目, 数量]	391
bn:00090224v	[放, 放置, 置, 安置, 搁, 摆, 把, 设置]	389
bn:00013235n	[节目, 節目, 广播, 广播节目]	389
bn:00076923n	[]	388
bn:00005513n	[面积, 国家区域, 地区, 带, 领域, 平方京米, 平方仄米, 平方介米, 平方佑米, 平方兆米, 平方十米, 平方吉米, 平方垓米, 平方堯米, 平方太米, 平方幺米, 平方拍米, 平方攸米, 平方澤米, 平方皆米, 平方皮米, 平方艾米, 平方費米, 平方阿米, 平方飛米, 面積]	384
bn:00086567v	[证明, 论证, 證明, 建立]	382
bn:00032892n	[家庭, 戶, 人家, 户, 家庭成员, 家族, 一家人, 家人, 世帯, 家政]	377
bn:00050371n	[会长, 领导, 领导人, 领袖, 首领, 领导者]	376
bn:00093472v	[出售, 卖, 出卖, 售, 销售, 賣]	371
bn:00047679n	[以色列, 以色列国, israel, 以色列政府, 选票]	371
bn:00007146n	[零, 无, 無, 什么也没有, 虚无, 空值, 零蛋, 鴨蛋, 鸭蛋, 0, 没有, 虛無, 空, zippo, 任何事物, 尼克斯, 虚无缥缈, 鹅蛋, 齐尔希]	369
bn:00077462n	[在今天, 当今, 当代, 现代, 现在]	369
bn:00082553v	[改变, 修改, 引起变化]	368
bn:00082755v	[争论, 争辩, 辩论, 吵架]	366
bn:00001734n	[问题]	364
bn:00036202n	[法国, 法兰西, 法國, 法蘭西, 法, 法兰斯, 法蘭斯, 法兰西共和国, france, république_française, 佛朗西, 法国伊斯兰教, 法国农产业, 法蘭西共和國]	364
bn:00083240v	[有关, 关系到, 涉及, 指]	361
bn:00082817v	[问, 打听, 查询, 询问]	360
bn:00026814n	[斜線, /, ∕, 斜扛, 斜杠, 斜線號, 正斜线, ／, 斜线, 分界线, 固相线]	360
bn:00076919n	[事情]	357
bn:00091876v	[张帖]	354
bn:00084710v	[停止, 中止, 使中止, 停, 退出]	354
bn:00106936a	[]	353
bn:00114079r	[几乎]	353
bn:00114282r	[等, 等等]	352
bn:00090485v	[丢失, 丧失, 失去]	352
bn:00083369v	[相信]	351
bn:00000728n	[条约, 协议, 协定, 公約, 帕克, 條約, 国际条约]	351
bn:00082665v	[料想, 期待, 期望, 盼望, 预料, 预期]	350
bn:00082285v	[行动]	349
bn:00089384v	[保持, 维持, 使保持某状态, 維持]	346
bn:00036538n	[朋友, 友人]	346
bn:00095633v	[]	344
bn:00023807n	[罪行, 犯罪行为, 刑事犯罪, 犯罪, 罪, 罪案, 犯罪行為, 刑事罪行, 兇犯, 刑事案件, 刑事犯罪分子, 外国人犯罪, 无价值, 犯人, 犯法, 犯罪活動, 罪名, 罪犯, 赃款, 違法犯罪, 犯罪活动, 违法, 非法活动]	343
bn:00033729n	[模式, 方式, 风格]	341
bn:00029170n	[持续的时间, 时间, 时间的长短, 期间, 长短, 长度]	341
bn:00087372v	[花, 消耗, 用去, 花去, 花费]	340
bn:00047607n	[巴基斯坦, 西巴基斯坦, 巴基斯坦伊斯兰共和国, 西巴基斯坦省, 巴基斯坦伊斯蘭共和國]	340
bn:00082981v	[帮助, 拥护, 支持, 赞成, 同意]	339
bn:00089277v	[听, 听见, 听到, 聽, 聽見, 听说, 聼]	339
bn:00100790a	[当前, 当前+的, 最近, 最近+的, 目前]	337
bn:00855623n	[真值, 逻辑值, 真, 逻辑真值]	336
bn:00095777v	[击败, 胜利, 获胜, 赢, 赢得]	336
bn:00109521a	[]	336
bn:00032645n	[设备, 设施, 装置艺术]	334
bn:00082426v	[影响, 作用]	332
bn:00045800n	[想法, 主意, 思想, 理念, 思维, 构想, 思考, 考慮, 考虑, 意念, 點子]	331
bn:00106954a	[]	331
bn:00116501r	[]	329
bn:00115274r	[过分地, 过度地, 過分地, 過度地]	328
bn:00102277a	[完全]	327
bn:00087617v	[忍受, 持续, 忍耐, 过着, 承受, 生存]	326
bn:00032654n	[事实, 事實]	326
bn:00083141v	[證實, 证实]	325
bn:00086557v	[展示, 显示, 展出, 展览, 演示, 示范, 表示, 顯示, 呈现, 证明]	323
bn:00071103n	[船, 輪船, ⛴, 舟, 船只, 船舰, 船舶, 船隻]	323
bn:00085614v	[使结合, 娶, 嫁, 结合, 结婚, 嫁给]	322
bn:00078393n	[一群士兵]	322
bn:00031722n	[族群, 民族, 民族报, 民族身份, 种族]	321
bn:00095375v	[了解, 听得懂, 懂, 懂得, 明白, 理解, 看得懂, 瞭解]	319
bn:00082846v	[使聚拢, 使聚集, 相遇, 聚会, 聚拢, 聚集, 集会, 集合]	316
bn:00082233v	[描述, 形容, 描写, 描寫, 报告]	315
bn:00087517v	[作选择, 推举, 推选, 竞选, 选举]	314
bn:00085710v	[处理, 办理, 对付, 设法, 设法对付]	314
bn:00092823v	[报告]	314
bn:00102336a	[]	313
bn:00063330n	[政策, 政治策略, 政策類型, 方針, 政策制定者]	313
bn:00001082n	[恐怖主义, 恐怖主義, 恐怖分子, 國際恐怖主義, 恐怖份子, 恐怖主义行为]	312
bn:00084231v	[找到, 偶然发现, 巧遇, 碰巧]	311
bn:00027546n	[疾病, 病, 发病率, 生病, 病症, 症, 生痛, 病痛, 發病率, 器質性病變, 生理疾病, 疢, 疾, 疾患, 病變, 瘐, 诊治, 身體疾病, 医疗条件, 病态的]	311
bn:00060767n	[]	310
bn:00089260v	[带领, 主导, 引导, 率领]	310
bn:00047600n	[伊斯兰教, 伊斯蘭教, 回教, 清真教, 伊斯兰, islam, islamic, 伊斯蘭, 回回教, 大食教, 大食教度, 大食法, 天方教, 绿教, 伊斯兰主义者, 伊斯兰信仰, 穆罕默德教]	309
bn:00076789n	[真理, 真实性, 真, 真正的]	309
bn:00087732v	[建立, 创办, 创立, 成立, 确立, 设立, 創辦]	309
bn:00030858n	[工程, 录音工程师, 技术, 音频工程师, 音频编辑器]	308
bn:00082646v	[回答, 响应, 回, 答复, 答应, 答覆]	307
bn:00084711v	[结束, 停止, 完, 完成, 终止]	307
bn:00058259n	[原子核, 核科学家]	307
bn:00106995a	[]	307
bn:00087864v	[体验, 感, 感到, 感觉]	307
bn:00087441v	[住, 居住于, 居住]	306
bn:00037247n	[黑社會, 有組織罪案, 黑社会, 有组织犯罪, 黑帮, 黑幫, 組織型犯罪, 組織性犯罪, 黑道, 幫派, 秘密會社, 組織犯罪, 打黑, 有組織犯罪集團, 涉黑, 涉黑案, 私會黨, 黑幫老大, 黑老大, 犯罪团伙, 犯罪组织, 犯罪集团, 药物环]	304
bn:00082596v	[研究, 分析, 检查]	303
bn:00098723a	[两个, 两个+的, 两者, 两者+的]	302
bn:00115640r	[]	300
bn:00055322n	[导弹, 运载火箭, 飛彈, 導彈, 舰载导弹]	300
bn:00089625v	[伴随, 使必要, 包含有]	299
bn:00091139v	[出价, 报价]	297
bn:00084385v	[取名, 叫, 命名, 称为]	294
bn:00094650v	[买卖, 交易, 商业, 对换, 交换, 交換, 对调, 對調, 調換, 调换]	294
bn:00071869n	[事态, 情况, 境遇, 情势, 状态, 局面, 形势, 事態, 情勢, 情況, 狀態]	293
bn:00015409n	[能力]	292
bn:00000356n	[住宅, 住处, 住所, 居所, 家屋, 房屋, 寓所, 地方, 私人住宅]	291
bn:00086683v	[希望]	290
bn:00085522v	[关心, 感兴趣, 挂念]	290
bn:00102466a	[每一, 每一+的, 每一个, 每一个+的, 每个, 每个+的]	288
bn:00082740v	[批准, 通过]	287
bn:00085415v	[指出]	286
bn:00035770n	[人员]	285
bn:00105739a	[]	283
bn:00082995v	[支持, 援助]	281
bn:00108488a	[个人, 个人+的, 私人, 私人+的, 私人的]	281
bn:00087798v	[排斥, 排除, 省略, 除了]	281
bn:00115504r	[真正地, 真正, 真的]	280
bn:00031896n	[欧洲, 欧罗巴, 欧罗巴洲, 歐洲, 歐羅巴洲, 欧, 歐, 歐羅巴, 日落之地, 西日洲, europe, 歐洲地區]	280
bn:00088854v	[感谢, 谢谢, 谢意, 道谢, 謝謝]	279
bn:00082472v	[知道]	279
bn:00083294v	[成为, 变成, 成]	279
bn:00072566n	[社会, 社会团体, 社會, 人类社会, 文明社会, 文明社會]	278
bn:00092103v	[保护, 保卫]	277
bn:00085279v	[合作, 协作, 协力, 合伙, 联合, 配合]	277
bn:00082868v	[使发生联系, 联合, 连接, 连结, 链接]	276
bn:00094862v	[告诉]	275
bn:00084413v	[记得, 回忆, 记忆, 回憶, 記得, 記憶, 回想, 忆起, 想起, 追忆]	275
bn:00107028a	[复合, 复合+的, 多样, 多样+的, 多种, 多種, 多个]	275
bn:00078931n	[联合国, 聯合國, 地球聯合國, un, united_nations, u.n, 联合国的, 联合国组织]	275
bn:00088637v	[提供资金, 资助]	274
bn:00083184v	[存在, 是, 有]	273
bn:00088629v	[工作, 操作, 运行]	271
bn:00019948n	[亲近]	271
bn:00106059a	[一些]	270
bn:00012059n	[书, 书籍, 書, 書籍, 图书, 圖書, 書本, 📕, 📖, 📗, 📘, 📙, 📚]	268
bn:00105982a	[可能发生, 可能发生+的, 可能存在, 可能存在+的, 很可能, 很可能+的, 很可能发生, 很可能发生+的, 很可能真实, 很可能真实+的, 或有, 或有+的, 或然, 或然+的, 有可能, 有可能+的, 可能]	268
bn:00088992v	[控制, 支配, 治, 管理, 统治]	266
bn:00019281n	[公民, 国民, 市民, 民]	265
bn:00106058a	[小, 小+的, 小型, 小型+的]	264
bn:00084526v	[希望, 想]	264
bn:00116348r	[]	264
bn:13752152r	[]	263
bn:00088733v	[得到, 有]	263
bn:00082877v	[保证, 确保, 担保]	262
bn:00082728v	[抓获, 擒获, 逮捕, 当场逮捕, 抓住, 拘押, 拘捕, 拘留, 捉到, 捕捉, 捕获, 逮住, 抓獲, 擒獲]	261
bn:00082622v	[]	261
bn:00083222v	[产, 生, 生育, 產]	260
bn:00114178r	[]	260
bn:00083414v	[有益于, 利于]	260
bn:00007309n	[汽车, 汽車, 车, 机动车, 車, 機動車, 轎車, 轿车, 中国汽车分类, 摩托車輛, 汽車零件, 汽车零件, 汽车零部件, 自動車]	260
bn:00079152n	[大学, 大學, 研究型大学, 综合性大学]	257
bn:00110469a	[几个, 几个+的, 数个, 数个+的]	256
bn:00047172n	[网站, 網站, 网络站点, website, 官方網站, 站点, 網路平台, 网络平台, 互联网网站, 格罗滕迪克站点]	255
bn:00082788v	[到达, 出现, 到, 到来, 抵达, 到達]	253
bn:00085429v	[买进, 投资]	253
bn:00027976n	[医生, 醫生, 大夫, 醫師, 医师, 醫學家, medical_doctor, 住院醫師, 女醫生]	253
bn:00019459n	[lucidness, 清晰度]	252
